Income,LoanAmountRequest,CreditScore,NoofDefaults,PropertyPrice,CLA,PropertyType,PropertyAge,LSA
2368.18,20757.73,805.37,0,25155.21,170.95,2,2368.18,14530.41
1473.29,92528.97,637.18,1,152860.82,467.44,3,1473.29,0
2314.11,33471.31,711.69,0,53757.95,173.61,1,2314.11,23429.92
2203.5,65786.8,784.68,1,121269.63,336.21,2,2203.5,46050.76
3497.99,32680.69,770.29,1,36832.43,172.01,2,3497.99,24510.52
2214.49,121852.31,631.72,0,145770.29,381.79,1,2214.49,85296.62
2645.88,43096.97,762.73,1,72438.86,228.83,2,2645.88,32322.73
3442.4,82496.24,803.2,0,99387.8,329.1,2,3442.4,57747.37
2214.49,96960.38,713.34,0,136433.39,489.33,2,1211.23,67872.27
1211.23,74625.43,707.04,0,139638.14,313.32,4,1211.23,48506.53
2177.51,37121.78,741.77,1,50079.24,215.12,1,2177.51,24129.16
2214.49,82084.95,642.01,1,115175.4,474.64,4,2036.24,0
2036.24,57900.81,761.77,0,104052.46,466.68,2,2036.24,46320.65
12586.95,63851.65,787.33,0,108905.04,720.84,1,12586.95,51081.32
958.14,44092.04,674.49,1,69314.91,200.15,4,958.14,28659.83
2643.56,35843.65,769.94,1,55984.69,251.35,4,2643.56,28674.92
3979.32,50042.67,832.9,0,72592.99,237.25,1,3979.32,0
1038.52,15840.01,830.58,0,25036.28,118.14,1,1038.52,12672.01
4532.51,207304.92,713.52,0,239172.41,762.79,1,4532.51,0
3979.32,44559.68,792.23,1,60817.6,270.84,1,3094.44,31191.78
3094.44,67598.09,679.09,0,105688.4,412.48,4,3094.44,43938.76
2147.28,20158.18,693.4,0,32795.61,92.81,2,2147.28,0
3979.32,29280.25,746.95,0,33831.46,190.51,3,1176.56,19032.16
1176.56,135977.71,790.76,0,231856.65,387.27,4,1176.56,95184.4
2147.28,60004.2,740.98,1,109964.48,304.2,4,2063.63,42002.94
2063.63,27024.2,605.48,0,46037.54,131,3,2063.63,0
1977.17,27268.77,678.02,0,33077.03,130.48,2,1977.17,17724.7
2044.54,82043.6,696.97,0,134505.33,438.52,1,2044.54,0
2240.27,103837.62,750.67,0,159133.42,376.57,1,2240.27,0
1862.34,78068.48,626.71,0,101904.25,415.32,3,1862.34,0
1754.95,90383.57,668.56,0,106990.92,333.41,2,1754.95,63268.5
2023.19,190361.12,720.5,0,267982.94,526.98,1,2023.19,123734.73
2537.03,49055.1,649.88,0,67423.91,255.17,1,2537.03,0
1754.95,62568.27,762.73,0,87032.81,320.49,2,3381.23,43797.79
3381.23,158803.31,710.03,0,208376.17,496.3,3,3381.23,111162.32
2537.03,31374.28,802.5,0,42899.26,186.6,1,1776.03,25099.42
1776.03,58444.76,698.36,0,72962.97,296.46,2,1776.03,37989.09
3381.23,49475.85,723.01,0,75933.96,609.79,4,1630.03,32159.3
1630.03,73498.52,722.18,0,98368.74,584.42,3,1630.03,47774.04
1214.72,23696.17,619.98,0,39282.31,168.19,3,1214.72,0
3495.37,102246.22,770.68,0,154081.34,324.97,1,3495.37,76684.67
2333.01,29043.38,710.49,0,44635.54,151.82,3,2333.01,20330.37
4942.79,167309.27,849.37,0,245057.19,949.68,2,4942.79,0
2408.14,78527.93,653.91,0,103404.01,470.34,1,2408.14,54969.55
12299.88,363148.66,738.09,0,609549.26,988.37,2,12299.88,254204.06
4942.79,29813.3,713.52,0,50283.5,240.95,2,4861.95,19378.64
4861.95,24803.72,648.37,0,29322.26,200.4,3,4861.95,0
5544.92,38428.85,842.19,0,61866.32,316.7,2,5544.92,30743.08
1540.26,33972.65,789.77,0,37863.96,315.6,4,1540.26,23780.86
4040.62,90803.96,806.9,1,115309.55,526.97,3,4040.62,72643.17
2792.64,179765.28,690,0,248354.96,518.3,1,2792.64,125835.7
1578.73,116422.7,780.12,0,-999,379.28,2,1578.73,-999
3129.37,42914.09,816.7,0,72869.92,475.92,1,3129.37,30039.86
4190.3,148821.52,765.68,0,187094.88,803.9,3,4190.3,119057.22
1578.73,135862.77,653.81,0,183210.13,833.66,2,1671.61,95103.94
1671.61,46656.2,887.42,1,85002.56,191.56,1,1671.61,37324.96
3394.24,38507.62,708.31,0,51366.26,198.35,2,3394.24,26955.33
1684.34,49768.3,726.49,1,80130.33,190.55,4,1684.34,32349.4
5364.07,38299.03,607,0,45205.3,186.96,2,5364.07,0
615.95,37523.03,822.78,0,46130.92,145.78,3,615.95,28142.27
1684.34,9131.12,702.74,1,15789.38,94.72,1,5123.95,5935.23
5123.95,307279.21,804.92,0,391368.57,956.06,4,5123.95,245823.37
2098.48,47493.18,636.68,0,67383.42,562.61,3,2098.48,0
2425.21,126835.89,679.08,0,208814.77,634.32,4,2425.21,82443.33
1988.47,22385.18,636.23,0,30532.92,142.49,3,1988.47,0
2098.48,57824.6,804.53,0,102605.4,270.99,1,2284.58,43368.45
2284.58,26023.22,718.29,0,35929.8,313.46,1,2284.58,18216.25
1988.47,68525.54,770.68,0,80910.29,425.35,3,2174.13,47967.88
2174.13,80346.56,678.65,0,122046.71,268.44,1,2174.13,52225.26
1916.1,100694.13,655.89,0,147630.09,478.8,1,1916.1,70485.89
1988.47,172449.92,835.81,0,277276.48,651.41,4,3101.99,137959.94
3101.99,144658.74,740.85,0,174614.69,477.71,3,3101.99,0
2431.93,56887.27,816.66,0,77584.72,282.47,1,2431.93,39821.09
1712.81,42370.12,797.55,1,76892.84,211.8,2,1712.81,31777.59
3384.07,235935.07,856.66,0,335829.36,703.08,1,3384.07,176951.3
3644.92,104069.46,789.77,0,132774.42,570.45,1,3644.92,67645.15
1712.81,20299.57,599.4,0,32837.94,100.87,2,1270.37,0
1270.37,60574.13,619.75,0,67961.5,314.94,4,1270.37,0
3880.64,94940.18,798.3,0,148970.88,502.24,4,3880.64,71205.13
2537.3,78640.4,695.25,0,98669.89,349.37,2,2537.3,55048.28
1270.37,51918.28,824.56,0,70621.11,173.44,4,2015.69,36342.8
2015.69,41160.98,704.69,0,76056.11,203.08,2,2015.69,28812.69
1587.24,55191.85,782.83,0,63363.86,440.08,3,1587.24,44153.48
1672.05,68534.35,651.18,0,115572.04,318.54,2,1672.05,47974.04
2727.43,90631.41,813.9,1,168104.23,313.67,1,2727.43,63441.99
887.75,27821.67,730.71,0,33852.79,141.1,4,887.75,19475.17
1672.05,41777.6,659.67,0,76265.94,191.59,1,2609.57,29244.32
2609.57,29629.56,694.23,0,38760.45,350.1,3,2609.57,19259.21
1569.5,97347.53,656.36,0,134011.07,557.67,1,1569.5,0
1672.05,176509.35,786.22,0,265675.41,439.58,2,1820.44,132382.01
1820.44,39865.6,816.77,0,74071.46,262.65,4,1820.44,29899.2
783.38,41041.25,846.71,0,64899.67,231.67,3,783.38,32833
3980.82,32961.95,804.52,0,57649.65,188.69,2,3980.82,26369.56
2325.43,77586.92,695.23,1,100591.56,434.02,3,2325.43,0
783.38,37341.18,716.44,0,57342.57,302.6,4,1232.41,24271.77
1232.41,73521.29,807.82,1,126205.61,348.99,3,1232.41,55140.97
1911.35,38809.63,770.65,1,64129.52,208.38,2,1911.35,27166.74
1665.16,35895.17,748.47,0,39826.29,433.91,3,1665.16,25126.62
2213.84,40204.67,851.13,0,72807.89,388.08,4,2213.84,30153.5
1911.35,139222.46,760.69,0,220863.15,676.43,4,1722.4,104416.84
1722.4,47405.21,712.53,1,61110.98,251.01,3,1722.4,30813.39
2994.03,91212.79,660.28,0,104613.03,488.42,2,2994.03,59288.31
1980.6,85482.77,653.19,1,104185.72,445.12,1,1980.6,55563.8
1245.83,47513.41,599.4,0,85812.14,210.16,3,1245.83,0
5382.05,184348.4,838.47,1,330841.49,645.42,3,5382.05,147478.72
3532.39,103031.79,719.76,0,183520.03,492.63,1,3532.39,66970.66
1524.58,31335.51,664.53,1,42431.1,383.57,3,1524.58,20368.08
2088.48,111408.53,803.02,1,133609.89,432.69,1,2088.48,89126.82
1886.46,80600.02,657.35,0,103714.49,226.25,3,1886.46,52390.01
1554.2,44439.48,615.78,0,82807.61,214.9,4,1554.2,0
1280.38,39342.33,693.38,0,52311.2,211.38,2,1280.38,25572.51
1650.66,116303.69,785.28,0,139855.02,328.8,4,1650.66,85296.62
1554.2,67503.56,730.71,0,82763.19,759.81,3,2125.95,50627.67
2125.95,60548.03,785.67,1,111088.57,341.46,1,2125.95,45411.02
1708.94,168234.2,678.15,0,310154.19,481.25,2,1708.94,-999
2928.96,83040.22,619.44,0,143125.91,430.85,2,2928.96,0
1662.19,136508.2,650.96,0,153516.66,392.17,2,1662.19,88730.33
1708.94,86125.19,778.26,0,101229.21,640.05,2,2764.09,60287.63
2764.09,116248.88,746,0,199199.88,601.06,3,2764.09,81374.22
3095.79,49141.8,817.4,1,58077.31,234.76,4,3095.79,34399.26
1870.05,192756.32,714.26,1,232597.53,-999,4,1870.05,134929.42
2237.37,220107.83,755.62,0,362577.42,713.23,3,2237.37,165080.87
3951.3,158631.59,717.6,0,258393.22,770.41,1,3951.3,0
3173.06,92911.82,822.21,0,107159.23,527.67,1,3173.06,69683.87
1678.97,114523.2,832.92,0,182586.95,519.3,3,1678.97,80166.24
2448.24,80269.24,774.88,0,101319.78,490.66,1,2448.24,56188.47
2275.19,121001.46,674.43,0,228377.23,490.83,3,2275.19,84701.02
1950.52,119158.55,668.35,0,164934.27,422.67,2,1950.52,77453.06
3876.56,160701.9,605.68,0,264324.59,390.94,1,3876.56,0
2275.19,26429.23,868.89,0,43879.02,134.33,1,3246.86,19821.92
3246.86,57768.94,819.57,0,68756.63,418.42,2,3246.86,43326.7
1742.33,29629.49,820.19,0,39070.73,120.89,1,1742.33,23703.59
1515.54,72297.39,751.95,0,134809.06,439.65,4,1515.54,57837.91
1209.95,77555.25,684.15,1,88703.01,217.76,1,1209.95,54288.68
1092.22,21382.98,815.14,0,25759.06,108.04,4,1092.22,0
5096.31,269260.46,657.35,0,330332.4,733.23,1,5096.31,-999
4722.39,127515.27,615.78,0,181410.88,467.11,3,4722.39,63268.5
2039.78,36371.22,700.71,1,43963.45,208.19,1,2039.78,25459.85
3836.55,207467.4,818.55,0,309272.54,848.17,2,3836.55,165973.92
1889.77,84127.78,666.13,0,148249.76,380.3,3,1889.77,58889.45
1022.76,24935,832.37,1,37970.52,162.46,2,1022.76,18701.25
3249.36,67958.45,742.84,0,80323.59,502.59,4,3249.36,0
1941.44,68732.48,705.78,0,107825.26,464.58,1,1941.44,48112.74
1916.3,38872.38,685.64,0,66775.41,235.01,1,1916.3,25267.05
3249.36,20214.21,735.57,0,26083.04,218.92,1,1712.34,13139.24
1712.34,83027.11,737.12,1,141902.98,236.45,1,1712.34,53967.62
5577.24,204423.77,814.39,1,255367.39,1083.2,2,5577.24,0
3249.36,115417.12,832.14,0,212293.79,519.09,2,4922.89,-999
4922.89,163474.83,670.92,0,229607.19,522.46,1,4922.89,114432.38
5577.24,168025.84,702.14,0,246917.97,649.15,1,1994.25,109216.8
1994.25,82683.06,687.23,0,133924.02,409.02,1,1994.25,0
1770.77,37131.37,838.24,0,66157.16,193.58,2,1770.77,27848.53
2574.06,83188.21,635.48,1,140961.82,420.4,2,2574.06,0
1375.97,24958.23,635.38,0,47202,252.08,4,1375.97,0
2864.72,123012.61,675.89,0,212424.65,517.35,4,2864.72,79958.2
1117.01,70070.88,637.76,1,110573.4,316.67,1,1117.01,0
1538.53,29473.22,715.69,1,-999,143.18,2,1538.53,19157.59
2301.7,32569.03,719.98,0,56863.58,323.77,3,2301.7,21169.87
2117.55,115201.76,666.8,0,147615.46,376.91,3,2117.55,74881.14
1538.53,78631.04,780.55,1,142456,366.56,1,4923.41,62904.83
2301.7,214900.29,684.15,0,254462.81,648.47,3,4923.41,139685.19
4923.41,182926.73,690.96,0,223742.79,575.8,3,4923.41,0
1538.53,125013.8,669.91,0,190882.08,370.73,4,2025.45,81258.97
2301.7,97860.96,780.98,0,143720.11,341.4,1,2025.45,78288.77
4923.41,92429.61,699.21,0,125986.42,356.94,3,2025.45,64700.73
2025.45,54424.12,605.32,0,83460.08,395.62,3,2025.45,0
2479.19,67338.83,807.07,1,89183.61,321.17,1,2479.19,53871.06
2598.44,65460.12,674.24,0,87822.4,331.61,3,2598.44,0
5337.07,250719,832.03,0,364795.12,752.72,4,5337.07,200575.2
2479.19,73008.35,699.7,0,98492.37,549.84,1,2850.25,47455.43
2850.25,64515.06,713.03,1,100919.5,285.79,3,2850.25,41934.79
5337.07,37085.4,638.17,0,49981.66,286.61,3,2417.29,0
2417.29,97624.61,717.93,1,176843.66,568.45,1,2417.29,0
2850.25,18640.48,851.17,0,28811.39,210.9,4,2666.83,13980.36
2666.83,51782.81,782.48,0,58445.32,419.38,4,2666.83,36247.97
2678.51,114453.88,689.48,0,209369.1,589.02,2,2678.51,80117.72
1645.52,85252.22,877.49,1,141042.2,282.26,1,1645.52,72464.39
4122.14,254749.57,756.35,1,481199.24,700.53,2,4122.14,203799.66
3686.83,68107.2,804.85,0,98331.63,712.2,4,3686.83,51080.4
1678.3,170946.99,674.25,0,298561.91,828.3,3,1678.3,119662.89
1527.03,44323.51,760.98,0,51738.27,253.15,1,1527.03,33242.63
3686.83,83776.04,822.41,0,117277.79,377.9,4,3806.92,67020.83
3806.92,27744.15,707.86,0,38893.05,127.72,1,3806.92,18033.7
2088.72,174997.65,776.66,0,240034.28,539.1,2,2088.72,0
3686.83,68259.39,649,0,121829.26,358.81,2,2595.1,0
2595.1,61205.5,800.31,0,96065.62,316.82,3,2595.1,0
4064.32,73424.62,638.97,0,109089.83,372.47,1,4064.32,0
1198.7,46589.43,678.26,1,87049.28,253.66,4,1198.7,30283.13
2595.1,117534,698.56,0,207760.78,335.38,2,5477.82,82273.8
5477.82,200073.33,812.84,1,-999,756.83,4,5477.82,150055
3167.19,76960.97,687.82,1,125959.62,347.48,2,3167.19,53872.68
1400.49,38395.85,701.71,0,67393.07,192.23,4,1400.49,26877.09
2467.52,66768.44,652.45,1,126507.05,365.5,2,2467.52,46737.91
1084.41,82590.23,807.07,0,95799.4,394.12,2,1084.41,66072.18
1400.49,25807.86,767.02,0,42751.56,153.73,4,4396.87,20646.29
2467.52,16160.78,745.72,0,25766.11,115,3,4396.87,10504.51
4396.87,93706.96,809.96,0,170356.46,522.55,4,4396.87,65594.87
3139.87,87486.38,795.84,0,97519.77,354.98,1,3139.87,61240.47
1998.52,69622.28,686.87,0,79541.02,-999,1,1998.52,48735.6
851.97,19287.58,799.09,0,31983.63,143.39,3,851.97,0
4236.56,71733.14,800.74,0,92991.53,607.64,1,4236.56,0
2452.41,43788.38,792.99,0,67859.5,312.45,2,2452.41,0
1278.61,45808.62,606.85,1,80505.64,266.05,2,1278.61,0
1639.04,83546.22,665.28,0,120177.63,459.49,3,1639.04,0
1306.21,118366.47,754.13,0,155050.53,456.37,1,1306.21,0
1278.61,92758.24,864.47,0,102141.69,943.18,4,6151.08,74206.59
6151.08,170076.37,822.3,0,193718.15,714.44,3,6151.08,0
3776.91,69577.55,779.99,0,106815.62,732.79,1,3776.91,55662.04
1278.61,119712.71,626.57,0,217822.34,947.36,3,1665.37,0
1665.37,132880.52,841.89,0,-999,465.24,4,1665.37,99660.39
2079.45,71960.58,646.65,0,133945.14,212.95,4,2079.45,147478.72
2394.23,30583.7,772.21,0,47925.78,207.86,3,2394.23,21408.59
2334.16,63148.23,658.11,0,72822.88,259.72,4,2334.16,41046.35
1929.14,139905.44,638.97,0,255859.92,578.49,3,1929.14,97933.81
4165.8,12933.73,734.45,0,16861.89,145.04,3,4165.8,0
4301.06,140769.08,780.12,1,-999,701.02,2,4301.06,105576.81
3102.38,119892.92,827.73,0,136588.87,611.49,1,3102.38,95914.34
3248.17,206435.45,707.25,0,367485.99,738.23,1,3248.17,144504.82
1851.23,123457.81,835.52,0,139214.45,500.35,4,1851.23,98766.25
1209.19,148026.2,682.32,0,280175.14,450,2,1209.19,103618.34
1670.59,127742.49,723.46,0,184578.94,365.28,1,1670.59,83032.62
1590.16,49189.87,729.74,0,68926.64,280.11,4,1590.16,34432.91
1168.01,48943.49,642.87,1,62557.24,194.7,2,1168.01,0
1030.21,41199.13,809.96,0,74509.33,224.67,2,1030.21,28839.39
3065.17,107427.09,824.25,1,163063.99,398.19,3,3065.17,0
1339.17,33476.01,687.64,0,39493.52,191.12,2,1339.17,0
1681.01,51395.08,782.37,0,83711.44,289.42,4,1681.01,35976.56
2055.06,9999.05,682.87,0,16588.5,107.47,2,2055.06,6499.38
3588.02,109341.4,716.83,0,-999,566.23,1,3588.02,76538.98
2103.74,96089.64,729.6,0,158203.03,296.86,3,1692.96,67262.75
2055.06,99325.58,740.95,0,131938.82,443.79,3,1692.96,69527.91
1692.96,183272.67,709.13,0,308265.3,616.63,3,1692.96,0
4669,190821.87,806.85,0,240277.09,660.61,4,4669,143116.4
2055.06,191544.43,850.31,1,229057.58,542.05,3,1669.26,143658.32
1669.26,112699.63,712.77,1,186383.63,545.99,1,1669.26,78889.74
4669,116499.41,801.52,0,189804.02,916.15,3,664.94,81549.59
664.94,18367.21,703.62,0,31828.87,100.58,1,664.94,0
2534.82,6676.17,782.44,0,8569.72,66.08,2,2534.82,4673.32
2406.25,36297.32,673.29,0,45349.16,184.26,1,2406.25,0
664.94,69710.89,658.11,0,82820.97,320.11,3,2123.83,52283.17
2123.83,127345.03,613.22,0,181987.04,602.73,4,2123.83,0
1638.92,48341.85,835.03,0,69873.29,257.19,4,1638.92,36256.39
3023.05,67064.5,645.42,0,89007.75,269.96,1,3023.05,0
1405.45,18416.69,682.52,0,28280.53,100.24,3,1405.45,0
3085.68,88405.64,772.2,0,163751.95,413.31,3,3085.68,61883.95
3112.12,116430.9,703.51,0,207623.46,608.75,3,3112.12,0
1932.87,86802.33,734.45,0,127139.96,368.32,1,1932.87,56421.51
6980.64,101631.73,662.63,0,192914.4,677.51,2,6980.64,66060.62
1543.79,30393.65,677.6,0,49272.55,150.28,1,1543.79,21275.56
1270.12,18565.9,642.87,1,27584.23,95.82,2,1270.12,13924.42
2008.82,172374.07,659.28,0,286991.99,489.53,2,2008.82,0
1543.79,205757.66,845.05,1,297463.09,1060.13,2,1281.91,144030.36
1281.91,24208.71,736.49,0,30391.75,124.36,2,1281.91,16946.1
2008.82,17437.24,703.29,0,20939.8,77.87,2,4289.39,12206.07
1543.79,73494.99,795.12,0,91033.44,449.23,1,4289.39,51446.49
4289.39,72562.35,834.45,0,103688.39,387.34,2,4289.39,50793.64
2008.82,83014.56,802.18,0,147756.31,278.35,4,1955.81,66411.65
1543.79,46250.38,740.95,0,84138.68,261.94,2,1955.81,0
1955.81,90604.9,735.95,0,149633.63,413.66,3,1955.81,63423.43
2735.8,44466.45,659.15,0,73263.6,509.89,1,2735.8,31126.51
592.18,40130.74,783.07,0,62504.08,208.38,1,592.18,32104.59
6281.38,171528.86,627.94,0,274561.92,678.26,3,6281.38,0
3111.61,101663.15,727.45,0,112158.16,434.86,2,3111.61,66081.05
592.18,7190.86,799.55,0,11738.47,43.09,4,1762.66,5393.14
1762.66,84947.14,856.53,0,150903.94,271.59,4,1762.66,67957.71
3022.39,35196.22,638.11,1,57146.29,155.48,2,3022.39,0
592.18,265587.83,819.55,0,379367.47,644.69,1,2430.83,199190.87
2430.83,121056.18,727.75,1,179387.58,-999,3,2430.83,78686.52
3022.39,191744,702.03,0,311482.54,607.45,3,1721.73,124633.6
592.18,175074.72,861.54,1,260010.81,542.9,1,1721.73,140059.78
1721.73,195501.05,844.26,0,330715.5,510.23,4,1721.73,136850.73
2106.61,68102.37,813.61,0,123950.55,377.6,1,2106.61,54481.9
2261.58,69662.86,762.27,1,92287.65,352.27,2,2261.58,48764
1721.73,46832.12,749.73,1,81235.43,229.42,3,909.85,32782.48
909.85,24587.57,717.69,0,37427.62,166.59,2,909.85,15981.92
2420.89,206719.27,671.96,0,303949.86,635.26,2,2420.89,0
3228.26,98065.3,592.33,1,115867.28,648.55,1,3228.26,0
909.85,45407.51,887.47,0,75294.93,249.77,2,2054.29,31785.26
2054.29,48618.67,665.19,0,84357.58,290.32,3,2054.29,31602.14
1677.67,49436.8,618.79,0,80796.26,489.33,3,1677.67,0
2469.84,34441.36,767.14,0,58557.79,391.95,4,2469.84,36247.97
2054.29,41974.1,856.68,0,54263.18,266.24,3,657.61,33579.28
657.61,20056.74,768.48,1,34333.02,91.99,1,657.61,0
1650.89,184592.54,802.18,0,223948.76,452.37,2,1650.89,203799.66
1055.81,53321.59,740.78,0,72468.53,274.02,2,1055.81,34659.03
3311.45,147890.15,727.61,0,250213.97,787.01,3,3311.45,96128.6
2886.19,102888.95,659.15,0,134672.06,714.93,1,2886.19,0
3352.76,59481.88,628.63,0,69270.69,318.54,4,3352.76,0
3311.45,204043.29,791.14,0,347224.14,498.56,4,3101.46,153032.47
3101.46,142237.35,733.71,0,170365.89,404.5,2,3101.46,99566.14
2459.45,44716.6,630.1,0,61479.56,306.13,2,2459.45,0
2439.55,188103.86,624.34,0,323790.36,661.03,4,2439.55,0
1864.63,60890.48,666.82,0,69657.76,394.14,2,1864.63,39578.81
2692.4,50725.55,740.65,0,95795.03,388.92,4,2692.4,32971.61
2616.23,71645.06,714.88,0,100861.07,603.09,3,2616.23,0
3189.96,126198.23,792.94,1,188308,406.49,4,3189.96,88338.76
3872.92,94070.21,672.51,1,112908.73,317.59,2,3872.92,65849.15
1941.22,34054.29,781.8,0,59173.37,164.06,3,1941.22,25540.72
1841.44,110968.49,749.39,0,188243.64,458.69,2,1841.44,72129.52
2010.28,42114.14,623.88,0,75290.69,254,1,2010.28,0
1484.93,197554.45,776.93,0,305403.88,538.93,4,1484.93,0
4364.77,40616.73,808.01,0,76920.43,408.81,2,4364.77,32493.38
1707.47,158571.7,793.14,0,266003.79,802.01,1,1707.47,118928.78
2548.57,92291.12,662.92,1,114180.14,518.91,1,2548.57,64603.78
4364.77,146695.06,690.93,0,196658.66,532.9,4,2261.93,102686.54
1707.47,46726.92,664.97,0,77154.42,494.84,4,2261.93,30372.5
2261.93,131068.4,868.9,0,209372.94,543.36,3,2261.93,98301.3
4034.42,85709.01,656.72,1,144670.03,362.1,1,4034.42,0
1444.78,114423.35,667.19,0,169575.63,422.33,4,1444.78,80096.34
7458.2,147810.11,867.67,1,191650.7,973.98,2,7458.2,110857.58
4745.03,40345.83,649.18,0,55952.24,505.95,2,4745.03,0
1952.6,120404.77,849.37,0,215505.73,388.44,2,1952.6,84283.34
1472.12,34539.57,784.2,0,59148.34,117.09,3,1472.12,24177.7
2096.84,60597.22,764.23,1,103221.28,290.46,2,2096.84,48477.78
968.23,84480.62,693.89,0,157710.45,414.57,4,968.23,59136.43
2064.37,70683.46,628.78,1,115979.16,713.08,2,2064.37,0
1234.15,43684.96,720.06,0,61435.39,297.86,1,1234.15,147478.72
968.23,185655.79,838.63,0,290728.28,549.61,2,2763.41,139241.84
2763.41,162938,690.67,0,281350.58,534.04,3,2763.41,0
1657.82,75610.96,846.19,0,98937.4,366.16,2,6322.63,60488.77
6322.63,71672.02,732.95,0,108551.35,280.08,2,6322.63,46586.81
1071.59,29134.67,790.79,0,34090.72,168.01,4,1071.59,20394.27
1956.69,21040.82,620.5,0,39201.62,230.18,3,1956.69,0
2824.35,61118.98,669.63,0,71136.34,338.78,4,2824.35,42783.29
3793.21,125542.81,810.8,0,180706.39,430.66,3,3793.21,94157.11
1703.26,39140.68,724.08,1,46365.22,340.7,1,1703.26,25441.44
2217.98,102786.99,744.51,0,159139.79,485,1,2217.98,66811.54
4189.9,36058.45,830.91,0,54140.31,403.68,2,4189.9,27043.84
3090.87,62181.04,707.88,0,110459.88,199.42,1,3090.87,0
3182.34,81049.47,734.55,0,127941.68,420.85,2,3182.34,56734.63
4189.9,106867.63,752.48,0,171197.36,1129.11,4,3346.18,85494.1
3346.18,131783.52,841.47,0,173159.38,744.52,1,3346.18,92248.46
3182.34,210277.8,768.7,0,301331.58,768.13,1,2572.49,147194.46
2572.49,35341.95,698.22,1,53865.66,361.48,3,2572.49,24739.36
1716.93,34463.56,749.1,0,44127.39,184.18,4,1716.93,22401.31
3182.34,97132.03,810.45,0,133503.91,431.02,1,1287.11,72849.02
1287.11,113583.28,823.86,1,204546.63,587.22,2,1287.11,0
1716.93,169844.17,623.93,0,267310.03,483.29,1,2038.02,0
2038.02,77823.1,705.03,1,133757.36,537.72,1,2038.02,54476.17
1287.11,139387.9,694.02,1,182867.59,468.77,2,2394.73,97571.53
2394.73,102796.38,744.19,0,143782.29,315.29,3,2394.73,71957.47
3093.3,114312.34,653.55,0,137930.2,640.07,1,3093.3,80018.64
6997.2,208892.06,779.28,0,265116.72,750.51,1,6997.2,0
2394.73,40731.17,667.49,0,61932.05,195.89,1,1487.46,26475.26
1487.46,134648.8,790.76,0,235519.69,426.68,2,1487.46,0
4615.75,278874.91,690.67,1,429527.76,834.47,1,4615.75,181268.69
1214.01,35930.66,609.3,0,64791.51,190.82,1,1214.01,0
1668.96,66032.84,676.53,0,122499.86,293.49,1,1668.96,0
1693.41,75748.35,821.72,0,104711.43,444.24,4,1693.41,53023.84
3838.41,155784.41,773.89,0,172476.91,510,3,3838.41,0
3196.88,25238.55,630.4,0,30495.45,128.47,2,3196.88,0
4222.85,124963.43,806.67,0,211087.3,460.36,3,4222.85,93722.57
1370.7,116184.16,672.1,0,150811.47,402.62,4,1370.7,81328.91
1035.65,55242.97,857.98,0,90514.14,278.06,3,1035.65,41432.23
2430.92,124141.15,830.91,0,155887.93,385.09,4,2430.92,86898.8
2145.43,86251,656.12,0,129087.71,562.53,1,2145.43,0
4456.34,143117.34,657.29,0,267272.3,747,1,4456.34,0
1949.62,145053.31,752.48,0,188186.57,462.57,4,1949.62,101537.32
2145.43,174404.02,810.72,1,237069.64,489.15,2,3502.49,139523.22
3502.49,279148.32,855.51,0,386478.3,845.35,4,3502.49,195403.82
1159.95,55753.19,687.22,0,68604.49,404.36,3,1159.95,36239.57
2361.35,151805.72,770.6,1,194209.89,851.06,3,2361.35,113854.29
